8521739,370,540,1280,0.5
8565217,370,540,1280,0.5
8608695,370,540,1280,0.5
8652173,370,540,1280,0.5
8695652,370,540,1280,0.5
8739130,370,540,1280,0.5
8782608,370,540,1280,0.5
8826086,370,540,1280,0.5
8869565,370,540,1280,0.5
8913043,370,540,1280,0.5
8956521,370,540,1280,0.5
9000000,370,540,1280,0.5
9043478,370,540,1280,0.5
9086956,370,540,1280,0.5
9130434,370,540,1280,0.5
9173913,370,540,1280,0.5
9217391,370,540,1280,0.5
9260869,370,540,1280,0.5
9304347,370,540,1280,0.5
9347826,370,540,1280,0.5
9391304,370,540,1280,0.5
9434782,370,540,1280,0.5
9478260,370,540,1280,0.5
9521739,370,540,1280,0.5
9565217,370,540,1280,0.5
9608695,370,540,1280,0.5
9652173,370,540,1280,0.5
9695652,370,540,1280,0.5
9739130,370,540,1280,0.5
9782608,370,540,1280,0.5
9826086,370,540,1280,0.5
9869565,370,540,1280,0.5
9913043,370,540,1280,0.5
9956521,370,540,1280,0.5
10000000,370,540,1280,0.5
10043478,370,540,1280,0.5
10086956,370,540,1280,0.5
10130434,370,540,1280,0.5
10173913,370,540,1280,0.5
10217391,370,540,1280,0.5
10260869,370,540,1280,0.5
10304347,370,540,1280,0.5
10347826,370,540,1280,0.5
10391304,370,540,1280,0.5
10434782,370,540,1280,0.5
10478260,370,540,1280,0.5
10521739,370,540,1280,0.5
10565217,370,540,1280,0.5
10608695,370,540,1280,0.5
10652173,370,540,1280,0.5
10695652,370,540,1280,0.5
10739130,370,540,1280,0.5
10782608,370,540,1280,0.5
10826086,370,540,1280,0.5
10869565,370,540,1280,0.5
10913043,370,540,1280,0.5
10956521,370,540,1280,0.5
11000000,370,540,1280,0.5
11043478,370,540,1280,0.5
11086956,370,540,1280,0.5
11130434,370,540,1280,0.5
11173913,370,540,1280,0.5
11217391,370,540,1280,0.5
11260869,370,540,1280,0.5
11304347,370,540,1280,0.5
11347826,370,540,1280,0.5
11391304,370,540,1280,0.5
11434782,370,540,1280,0.5
11478260,370,540,1280,0.5
11521739,370,540,1280,0.5
11565217,370,540,1280,0.5
11608695,370,540,1280,0.5
11652173,370,540,1280,0.5
11695652,370,540,1280,0.5
11739130,370,540,1280,0.5
11782608,370,540,1280,0.5
11826086,370,540,1280,0.5
11869565,370,540,1280,0.5
11913043,370,540,1280,0.5
11956521,370,540,1280,0.5
12000000,370,540,1280,0.5
12043478,370,540,1280,0.5
12086956,370,540,1280,0.5
12130434,370,540,1280,0.5
12173913,370,540,1280,0.5
12217391,370,540,1280,0.5
12260869,370,540,1280,0.5
12304347,370,540,1280,0.5
12347826,370,540,1280,0.5
12391304,370,540,1280,0.5
12434782,370,540,1280,0.5
12478260,370,540,1280,0.5
12521739,370,540,1280,0.5
12565217,370,540,1280,0.5
12608695,370,540,1280,0.5
12652173,370,540,1280,0.5
12695652,370,540,1280,0.5
12739130,370,540,1280,0.5
12782608,370,540,1280,0.5
12826086,370,540,1280,0.5
12869565,370,540,1280,0.5
12913043,370,540,1280,0.5
12956521,370,540,1280,0.5
13000000,370,540,1280,0.5
13043478,370,540,1280,0.5
13086956,370,540,1280,0.5
13130434,370,540,1280,0.5
13173913,370,540,1280,0.5
13217391,370,540,1280,0.5
13260869,370,540,1280,0.5
13304347,370,540,1280,0.5
13347826,370,540,1280,0.5
13391304,370,540,1280,0.5
13434782,370,540,1280,0.5
13478260,370,540,1280,0.5
13521739,370,540,1280,0.5
13565217,370,540,1280,0.5
13608695,370,540,1280,0.5
13652173,370,540,1280,0.5
13695652,370,540,1280,0.5
13739130,370,540,1280,0.5
13782608,370,540,1280,0.5
13826086,370,540,1280,0.5
13869565,370,540,1280,0.5
13913043,370,540,1280,0.5
13956521,370,540,1280,0.5
14000000,370,540,1280,0.5
14043478,370,540,1280,0.5
14086956,370,540,1280,0.5
14130434,370,540,1280,0.5
14173913,370,540,1280,0.5
14217391,370,540,1280,0.5
14260869,370,540,1280,0.5
14304347,370,540,1280,0.5
14347826,370,540,1280,0.5
14391304,370,540,1280,0.5
14434782,370,540,1280,0.5
14478260,370,540,1280,0.5
14521739,370,540,1280,0.5
14565217,370,540,1280,0.5
14608695,370,540,1280,0.5
14652173,370,540,1280,0.5
14695652,370,540,1280,0.5
14739130,370,540,1280,0.5
14782608,370,540,1280,0.5
14826086,370,540,1280,0.5
14869565,370,540,1280,0.5
14913043,370,540,1280,0.5
14956521,370,540,1280,0.5
15000000,370,540,1280,0.5
15043478,370,540,1280,0.5
15086956,370,540,1280,0.5
15130434,370,540,1280,0.5
15173913,370,540,1280,0.5
15217391,370,540,1280,0.5
15260869,370,540,1280,0.5
15304347,370,540,1280,0.5
15347826,370,540,1280,0.5
15391304,370,540,1280,0.5
15434782,370,540,1280,0.5
15478260,370,540,1280,0.5
15521739,370,540,1280,0.5
15565217,370,540,1280,0.5
15608695,370,540,1280,0.5
15652173,370,540,1280,0.5
15695652,370,540,1280,0.5
15739130,370,540,1280,0.5
15782608,370,540,1280,0.5
15826086,370,540,1280,0.5
15869565,370,540,1280,0.5
15913043,370,540,1280,0.5
15956521,370,540,1280,0.5
16000000,370,540,1280,0.5
16043478,370,540,1280,0.5
16086956,370,540,1280,0.5
16130434,370,540,1280,0.5
16173913,370,540,1280,0.5
16217391,370,540,1280,0.5
16260869,370,540,1280,0.5
16304347,370,540,1280,0.5
16347826,370,540,1280,0.5
16391304,370,540,1280,0.5
16434782,370,540,1280,0.5
16478260,370,540,1280,0.5
16521739,370,540,1280,0.5
16565217,370,540,1280,0.5
16608695,370,540,1280,0.5
16652173,370,540,1280,0.5
16695652,370,540,1280,0.5
16739130,370,540,1280,0.5
16782608,370,540,1280,0.5
16826086,370,540,1280,0.5
16869565,370,540,1280,0.5
16913043,370,540,1280,0.5
16956521,370,540,1280,0.5
17000000,370,540,1280,0.5
17043478,370,540,1280,0.5
17086956,370,540,1280,0.5
17130434,370,540,1280,0.5
17173913,370,540,1280,0.5
17217391,370,540,1280,0.5
17260869,370,540,1280,0.5
17304347,370,540,1280,0.5
17347826,370,540,1280,0.5
17391304,370,540,1280,0.5
17434782,370,540,1280,0.5
17478260,370,540,1280,0.5
17521739,370,540,1280,0.5
17565217,370,540,1280,0.5
17608695,370,540,1280,0.5
17652173,370,540,1280,0.5
17695652,370,540,1280,0.5
17739130,370,540,1280,0.5
17782608,370,540,1280,0.5
17826086,370,540,1280,0.5
17869565,370,540,1280,0.5
17913043,370,540,1280,0.5
17956521,370,540,1280,0.5
18000000,370,540,1280,0.5
18043478,370,540,1280,0.5
18086956,370,540,1280,0.5
18130434,370,540,1280,0.5
18173913,370,540,1280,0.5
18217391,370,540,1280,0.5
18260869,370,540,1280,0.5
18304347,370,540,1280,0.5
18347826,370,540,1280,0.5
18391304,370,540,1280,0.5
18434782,370,540,1280,0.5
18478260,370,540,1280,0.5
18521739,370,540,1280,0.5
18565217,370,540,1280,0.5
18608695,370,540,1280,0.5
18652173,370,540,1280,0.5
18695652,370,540,1280,0.5
18739130,370,540,1280,0.5
18782608,370,540,1280,0.5
18826086,370,540,1280,0.5
18869565,370,540,1280,0.5
18913043,370,540,1280,0.5
18956521,370,540,1280,0.5
19000000,370,540,1280,0.5
19043478,370,540,1280,0.5
19086956,370,540,1280,0.5
19130434,370,540,1280,0.5
19173913,370,540,1280,0.5
19217391,370,540,1280,0.5
19260869,370,540,1280,0.5
19304347,370,540,1280,0.5
19347826,370,540,1280,0.5
19391304,370,540,1280,0.5
19434782,370,540,1280,0.5
19478260,370,540,1280,0.5
19521739,370,540,1280,0.5
19565217,370,540,1280,0.5
19608695,370,540,1280,0.5
19652173,370,540,1280,0.5
19695652,370,540,1280,0.5
19739130,370,540,1280,0.5
19782608,370,540,1280,0.5
19826086,370,540,1280,0.5
19869565,370,540,1280,0.5
19913043,370,540,1280,0.5
19956521,370,540,1280,0.5
20000000,370,540,1280,0.5
20043478,370,540,1280,0.5
20086956,370,540,1280,0.5
20130434,370,540,1280,0.5
20173913,370,540,1280,0.5
20217391,370,540,1280,0.5
20260869,370,540,1280,0.5
20304347,370,540,1280,0.5
20347826,370,540,1280,0.5
20391304,370,540,1280,0.5
20434782,370,540,1280,0.5
20478260,370,540,1280,0.5
20521739,370,540,1280,0.5
20565217,370,540,1280,0.5
20608695,370,540,1280,0.5
20652173,370,540,1280,0.5
20695652,370,540,1280,0.5
20739130,370,540,1280,0.5
20782608,370,540,1280,0.5
20826086,370,540,1280,0.5
20869565,370,540,1280,0.5
20913043,370,540,1280,0.5
20956521,370,540,1280,0.5
21000000,370,540,1280,0.5
21043478,370,540,1280,0.5
21086956,370,540,1280,0.5
21130434,370,540,1280,0.5
21173913,370,540,1280,0.5
21217391,370,540,1280,0.5
21260869,370,540,1280,0.5
21304347,370,540,1280,0.5
21347826,370,540,1280,0.5
21391304,370,540,1280,0.5
21434782,370,540,1280,0.5
21478260,370,540,1280,0.5
21521739,370,540,1280,0.5
21565217,370,540,1280,0.5
21608695,370,540,1280,0.5
21652173,370,540,1280,0.5
21695652,370,540,1280,0.5
21739130,370,540,1280,0.5
21782608,370,540,1280,0.5
21826086,370,540,1280,0.5
21869565,370,540,1280,0.5
21913043,370,540,1280,0.5
21956521,370,540,1280,0.5
22000000,370,540,1280,0.5
22043478,370,540,1280,0.5
22086956,370,540,1280,0.5
22130434,370,540,1280,0.5
22173913,370,540,1280,0.5
22217391,370,540,1280,0.5
22260869,370,540,1280,0.5
22304347,370,540,1280,0.5
22347826,370,540,1280,0.5
22391304,370,540,1280,0.5
22434782,370,540,1280,0.5
22478260,370,540,1280,0.5
22521739,370,540,1280,0.5
22565217,370,540,1280,0.5
22608695,370,540,1280,0.5
22652173,370,540,1280,0.5
22695652,370,540,1280,0.5
22739130,370,540,1280,0.5
22782608,370,540,1280,0.5
22826086,370,540,1280,0.5
22869565,370,540,1280,0.5
22913043,370,540,1280,0.5
22956521,370,540,1280,0.5
23000000,370,540,1280,0.5
23043478,370,540,1280,0.5
23086956,370,540,1280,0.5
23130434,370,540,1280,0.5
23173913,370,540,1280,0.5
23217391,370,540,1280,0.5
23260869,370,540,1280,0.5
23304347,370,540,1280,0.5
23347826,370,540,1280,0.5
23391304,370,540,1280,0.5
23434782,370,540,1280,0.5
23478260,370,540,1280,0.5
23521739,370,540,1280,0.5
23565217,370,540,1280,0.5
23608695,370,540,1280,0.5
23652173,370,540,1280,0.5
23695652,370,540,1280,0.5
23739130,370,540,1280,0.5
23782608,370,540,1280,0.5
23826086,370,540,1280,0.5
23869565,370,540,1280,0.5
23913043,370,540,1280,0.5
23956521,370,540,1280,0.5
24000000,370,540,1280,0.5
24043478,370,540,1280,0.5
24086956,370,540,1280,0.5
24130434,370,540,1280,0.5
24173913,370,540,1280,0.5
24217391,370,540,1280,0.5
24260869,370,540,1280,0.5
24304347,370,540,1280,0.5
24347826,370,540,1280,0.5
24391304,370,540,1280,0.5
24434782,370,540,1280,0.5
24478260,370,540,1280,0.5
24521739,370,540,1280,0.5
24565217,370,540,1280,0.5
24608695,370,540,1280,0.5
24652173,370,540,1280,0.5
24695652,370,540,1280,0.5
24739130,370,540,1280,0.5
24782608,370,540,1280,0.5
24826086,370,540,1280,0.5
24869565,370,540,1280,0.5
24913043,370,540,1280,0.5
24956521,370,540,1280,0.5
25000000,370,540,1280,0.5
25043478,370,540,1280,0.5
25086956,370,540,1280,0.5
25130434,370,540,1280,0.5
25173913,370,540,1280,0.5
25217391,370,540,1280,0.5
25260869,370,540,1280,0.5
25304347,370,540,1280,0.5
25347826,370,540,1280,0.5
25391304,370,540,1280,0.5
25434782,370,540,1280,0.5
25478260,370,540,1280,0.5
25521739,370,540,1280,0.5
25565217,370,540,1280,0.5
25608695,370,540,1280,0.5
25652173,370,540,1280,0.5
25695652,370,540,1280,0.5
25739130,370,540,1280,0.5
25782608,370,540,1280,0.5
25826086,370,540,1280,0.5
25869565,370,540,1280,0.5
25913043,370,540,1280,0.5
25956521,370,540,1280,0.5
26000000,370,540,1280,0.5
26043478,370,540,1280,0.5
26086956,370,540,1280,0.5
26130434,370,540,1280,0.5
26173913,370,540,1280,0.5
26217391,370,540,1280,0.5
26260869,370,540,1280,0.5
26304347,370,540,1280,0.5
26347826,370,540,1280,0.5
26391304,370,540,1280,0.5
26434782,370,540,1280,0.5
26478260,370,540,1280,0.5
26521739,370,540,1280,0.5
26565217,370,540,1280,0.5
26608695,370,540,1280,0.5
26652173,370,540,1280,0.5
26695652,370,540,1280,0.5
26739130,370,540,1280,0.5
26782608,370,540,1280,0.5
26826086,370,540,1280,0.5
26869565,370,540,1280,0.5
26913043,370,540,1280,0.5
26956521,370,540,1280,0.5
27000000,370,540,1280,0.5
27043478,370,540,1280,0.5
27086956,370,540,1280,0.5
27130434,370,540,1280,0.5
27173913,370,540,1280,0.5
27217391,370,540,1280,0.5
27260869,370,540,1280,0.5
27304347,370,540,1280,0.5
27347826,370,540,1280,0.5
27391304,370,540,1280,0.5
27434782,370,540,1280,0.5
27478260,370,540,1280,0.5
27521739,370,540,1280,0.5
27565217,370,540,1280,0.5
27608695,370,540,1280,0.5
27652173,370,540,1280,0.5
27695652,370,540,1280,0.5
27739130,370,540,1280,0.5
27782608,370,540,1280,0.5
27826086,370,540,1280,0.5
27869565,370,540,1280,0.5
27913043,370,540,1280,0.5
27956521,370,540,1280,0.5
28000000,370,540,1280,0.5
28043478,370,540,1280,0.5
28086956,370,540,1280,0.5
28130434,370,540,1280,0.5
28173913,370,540,1280,0.5
28217391,370,540,1280,0.5
28260869,370,540,1280,0.5
28304347,370,540,1280,0.5
28347826,370,540,1280,0.5
28391304,370,540,1280,0.5
28434782,370,540,1280,0.5
28478260,370,540,1280,0.5
28521739,370,540,1280,0.5
28565217,370,540,1280,0.5
28608695,370,540,1280,0.5
28652173,370,540,1280,0.5
28695652,370,540,1280,0.5
28739130,370,540,1280,0.5
28782608,370,540,1280,0.5
28826086,370,540,1280,0.5
28869565,370,540,1280,0.5
28913043,370,540,1280,0.5
28956521,370,540,1280,0.5
29000000,370,540,1280,0.5
29043478,370,540,1280,0.5
29086956,370,540,1280,0.5
29130434,370,540,1280,0.5
29173913,370,540,1280,0.5
29217391,370,540,1280,0.5
29260869,370,540,1280,0.5
29304347,370,540,1280,0.5
29347826,370,540,1280,0.5
29391304,370,540,1280,0.5
29434782,370,540,1280,0.5
29478260,370,540,1280,0.5
29521739,370,540,1280,0.5
29565217,370,540,1280,0.5
29608695,370,540,1280,0.5
29652173,370,540,1280,0.5
29695652,370,540,1280,0.5
29739130,370,540,1280,0.5
29782608,370,540,1280,0.5
29826086,370,540,1280,0.5
29869565,370,540,1280,0.5
29913043,370,540,1280,0.5
29956521,370,540,1280,0.5
30000000,370,540,1280,0.5
30043478,370,540,1280,0.5
30086956,370,540,1280,0.5
30130434,370,540,1280,0.5
30173913,370,540,1280,0.5
30217391,370,540,1280,0.5
30260869,370,540,1280,0.5
30304347,370,540,1280,0.5
30347826,370,540,1280,0.5
30391304,370,540,1280,0.5
30434782,370,540,1280,0.5
30478260,370,540,1280,0.5
30521739,370,540,1280,0.5
30565217,370,540,1280,0.5
30608695,370,540,1280,0.5
30652173,370,540,1280,0.5
30695652,370,540,1280,0.5
30739130,370,540,1280,0.5
30782608,370,540,1280,0.5
30826086,370,540,1280,0.5
30869565,370,540,1280,0.5
30913043,370,540,1280,0.5
30956521,370,540,1280,0.5
31000000,370,540,1280,0.5
31043478,370,540,1280,0.5
31086956,370,540,1280,0.5
31130434,370,540,1280,0.5
31173913,370,540,1280,0.5
31217391,370,540,1280,0.5
31260869,370,540,1280,0.5
31304347,370,540,1280,0.5
31347826,370,540,1280,0.5
31391304,370,540,1280,0.5
31434782,370,540,1280,0.5
31478260,370,540,1280,0.5
31521739,370,540,1280,0.5
31565217,370,540,1280,0.5
31608695,370,540,1280,0.5
31652173,370,540,1280,0.5
31695652,370,540,1280,0.5
31739130,370,540,1280,0.5
31782608,370,540,1280,0.5
31826086,370,540,1280,0.5
31869565,370,540,1280,0.5
31913043,370,540,1280,0.5
31956521,370,540,1280,0.5
32000000,370,540,1280,0.5
32043478,370,540,1280,0.5
32086956,370,540,1280,0.5
32130434,370,540,1280,0.5
32173913,370,540,1280,0.5
32217391,370,540,1280,0.5
32260869,370,540,1280,0.5
32304347,370,540,1280,0.5
32347826,370,540,1280,0.5
32391304,370,540,1280,0.5
32434782,370,540,1280,0.5
32478260,370,540,1280,0.5
32521739,370,540,1280,0.5
32565217,370,540,1280,0.5
32608695,370,540,1280,0.5
32652173,370,540,1280,0.5
32695652,370,540,1280,0.5
32739130,370,540,1280,0.5
32782608,370,540,1280,0.5
32826086,370,540,1280,0.5
32869565,370,540,1280,0.5
32913043,370,540,1280,0.5
32956521,370,540,1280,0.5
33000000,370,540,1280,0.5
33043478,370,540,1280,0.5
33086956,370,540,1280,0.5
33130434,370,540,1280,0.5
33173913,370,540,1280,0.5
33217391,370,540,1280,0.5
33260869,370,540,1280,0.5
33304347,370,540,1280,0.5
33347826,370,540,1280,0.5
33391304,370,540,1280,0.5
33434782,370,540,1280,0.5
33478260,370,540,1280,0.5
33521739,370,540,1280,0.5
33565217,370,540,1280,0.5
33608695,370,540,1280,0.5
33652173,370,540,1280,0.5
33695652,370,540,1280,0.5
33739130,370,540,1280,0.5
33782608,370,540,1280,0.5
33826086,370,540,1280,0.5
33869565,370,540,1280,0.5
33913043,370,540,1280,0.5
33956521,370,540,1280,0.5
34000000,370,540,1280,0.5
34043478,370,540,1280,0.5
34086956,370,540,1280,0.5
34130434,370,540,1280,0.5
34173913,370,540,1280,0.5
34217391,370,540,1280,0.5
34260869,370,540,1280,0.5
34304347,370,540,1280,0.5
34347826,370,540,1280,0.5
34391304,370,540,1280,0.5
34434782,370,540,1280,0.5
34478260,370,540,1280,0.5
34521739,370,540,1280,0.5
34565217,370,540,1280,0.5
34608695,370,540,1280,0.5
34652173,370,540,1280,0.5
34695652,370,540,1280,0.5
34739130,370,540,1280,0.5
34782608,370,540,1280,0.5
34826086,370,540,1280,0.5
34869565,370,540,1280,0.5
34913043,370,540,1280,0.5
34956521,370,540,1280,0.5
35000000,370,540,1280,0.5
35043478,370,540,1280,0.5
35086956,370,540,1280,0.5
35130434,370,540,1280,0.5
35173913,370,540,1280,0.5
35217391,370,540,1280,0.5
35260869,370,540,1280,0.5
35304347,370,540,1280,0.5
35347826,370,540,1280,0.5
35391304,370,540,1280,0.5
35434782,370,540,1280,0.5
35478260,370,540,1280,0.5
35521739,370,540,1280,0.5
35565217,370,540,1280,0.5
35608695,370,540,1280,0.5
35652173,370,540,1280,0.5
35695652,370,540,1280,0.5
35739130,370,540,1280,0.5
35782608,370,540,1280,0.5
35826086,370,540,1280,0.5
35869565,370,540,1280,0.5
35913043,370,540,1280,0.5
35956521,370,540,1280,0.5
36000000,370,540,1280,0.5
36043478,370,540,1280,0.5
36086956,370,540,1280,0.5
36130434,370,540,1280,0.5
36173913,370,540,1280,0.5
36217391,370,540,1280,0.5
36260869,370,540,1280,0.5
36304347,370,540,1280,0.5
36347826,370,540,1280,0.5
36391304,370,540,1280,0.5
36434782,370,540,1280,0.5
36478260,370,540,1280,0.5
36521739,370,540,1280,0.5
36565217,370,540,1280,0.5
36608695,370,540,1280,0.5
36652173,370,540,1280,0.5
36695652,370,540,1280,0.5
36739130,370,540,1280,0.5
36782608,370,540,1280,0.5
36826086,370,540,1280,0.5
36869565,370,540,1280,0.5
36913043,370,540,1280,0.5
36956521,370,540,1280,0.5
37000000,370,540,1280,0.5
37043478,370,540,1280,0.5
37086956,370,540,1280,0.5
37130434,370,540,1280,0.5
37173913,370,540,1280,0.5
37217391,370,540,1280,0.5
37260869,370,540,1280,0.5
37304347,370,540,1280,0.5
37347826,370,540,1280,0.5
37391304,370,540,1280,0.5
37434782,370,540,1280,0.5
37478260,370,540,1280,0.5
37521739,370,540,1280,0.5
37565217,370,540,1280,0.5
37608695,370,540,1280,0.5
37652173,370,540,1280,0.5
37695652,370,540,1280,0.5
37739130,370,540,1280,0.5
37782608,370,540,1280,0.5
37826086,370,540,1280,0.5
37869565,370,540,1280,0.5
37913043,370,540,1280,0.5
37956521,370,540,1280,0.5
38000000,370,540,1280,0.5
38043478,370,540,1280,0.5
38086956,370,540,1280,0.5
38130434,370,540,1280,0.5
38173913,370,540,1280,0.5
38217391,370,540,1280,0.5
38260869,370,540,1280,0.5
38304347,370,540,1280,0.5
38347826,370,540,1280,0.5
38391304,370,540,1280,0.5
38434782,370,540,1280,0.5
38478260,370,540,1280,0.5
38521739,370,540,1280,0.5
38565217,370,540,1280,0.5
38608695,370,540,1280,0.5
38652173,370,540,1280,0.5
38695652,370,540,1280,0.5
38739130,370,540,1280,0.5
38782608,370,540,1280,0.5
38826086,370,540,1280,0.5
38869565,370,540,1280,0.5
38913043,370,540,1280,0.5
38956521,370,540,1280,0.5
39000000,370,540,1280,0.5
39043478,370,540,1280,0.5
39086956,370,540,1280,0.5
39130434,370,540,1280,0.5
39173913,370,540,1280,0.5
39217391,370,540,1280,0.5
39260869,370,540,1280,0.5
39304347,370,540,1280,0.5
39347826,370,540,1280,0.5
39391304,370,540,1280,0.5
39434782,370,540,1280,0.5
39478260,370,540,1280,0.5
39521739,370,540,1280,0.5
39565217,370,540,1280,0.5
39608695,370,540,1280,0.5
39652173,370,540,1280,0.5
39695652,370,540,1280,0.5
39739130,370,540,1280,0.5
39782608,370,540,1280,0.5
39826086,370,540,1280,0.5
39869565,370,540,1280,0.5
39913043,370,540,1280,0.5
39956521,370,540,1280,0.5
40000000,370,540,1280,0.5
40043478,370,540,1280,0.5
40086956,370,540,1280,0.5
40130434,370,540,1280,0.5
40173913,370,540,1280,0.5
40217391,370,540,1280,0.5
40260869,370,540,1280,0.5
40304347,370,540,1280,0.5
40347826,370,540,1280,0.5
40391304,370,540,1280,0.5
40434782,370,540,1280,0.5
40478260,370,540,1280,0.5
40521739,370,540,1280,0.5
40565217,370,540,1280,0.5
